PolicyID|Province|PostalCode|Gender|Age|TotalPremium|TotalClaims|VehicleType
9347|Limpopo|2001|Male|42|1615.64|295.19|Truck
9348|WesternCape|5001|Male|56|2802.68|0.0|Truck
9349|Gauteng|7002|Female|61|1187.39|2500.0|Hatchback
9350|EasternCape|6001|Female|32|1153.51|1825.03|Truck
9351|EasternCape|2002|Male|49|796.52|0.0|Truck
9352|Gauteng|4001|Female|33|1098.98|0.0|SUV
9353|Gauteng|2002|Male|59|1015.16|0.0|Hatchback
9354|Gauteng|7002|Female|36|1283.22|0.0|SUV
9355|KwaZuluNatal|2001|Female|53|916.19|2500.0|SUV
9356|Gauteng|5001|Male|40|1051.19|0.0|Truck
9357|EasternCape|4002|Male|31|1175.13|0.0|Hatchback
9358|Gauteng|2001|Female|47|1849.61|0.0|Truck
9359|EasternCape|7002|Female|50|1622.22|0.0|Hatchback
9360|Limpopo|7002|Male|53|1455.01|1284.66|Truck
9361|EasternCape|4002|Male|59|1218.77|0.0|SUV
9362|Limpopo|7002|Male|53|908.79|2500.0|SUV
9363|Limpopo|7002|Male|62|1218.56|2500.0|SUV
9364|Gauteng|5002|Female|40|851.67|0.0|Truck
9365|WesternCape|4001|Female|44|953.45|0.0|Sedan
9366|EasternCape|5002|Male|43|1762.68|378.59|Hatchback
9367|WesternCape|5002|Female|48|1152.39|2500.0|Truck
9368|EasternCape|5002|Female|25|1058.37|0.0|Hatchback
9369|EasternCape|6001|Male|62|1095.17|0.0|Sedan
9370|Limpopo|4002|Male|45|978.1|0.0|Truck
9371|WesternCape|4001|Female|46|709.72|0.0|Truck
9372|WesternCape|4001|Female|63|787.32|777.13|SUV
9373|Gauteng|2003|Female|42|1179.29|0.0|Truck
9374|WesternCape|5002|Female|41|830.24|0.0|SUV
9375|WesternCape|4002|Male|47|975.0|0.0|Truck
9376|KwaZuluNatal|5002|Male|66|791.52|2140.24|Sedan
9377|KwaZuluNatal|5001|Male|31|859.89|0.0|Hatchback
9378|Limpopo|7002|Female|26|998.98|448.66|SUV
9379|EasternCape|2003|Female|23|1296.3|1163.73|SUV
9380|EasternCape|6001|Female|56|1385.3|0.0|Hatchback
9381|Gauteng|5001|Female|18|857.41|1933.16|Sedan
9382|KwaZuluNatal|5002|Male|54|1080.82|2500.0|Hatchback
9383|EasternCape|4001|Female|63|770.07|2500.0|Truck
9384|WesternCape|4001|Female|53|1013.77|0.0|Truck
9385|KwaZuluNatal|2001|Female|26|1308.72|0.0|Sedan
9386|EasternCape|2001|Female|52|984.23|0.0|Truck
9387|EasternCape|5001|Male|41|1480.84|0.0|Truck
9388|Limpopo|2003|Male|19|1260.91|377.77|Truck
9389|KwaZuluNatal|2001|Female|28|1062.32|0.0|Hatchback
9390|WesternCape|5001|Female|56|944.34|0.0|Hatchback
9391|WesternCape|4002|Female|47|890.29|2500.0|Sedan
9392|EasternCape|2002|Male|43|766.78|0.0|SUV
9393|KwaZuluNatal|7002|Female|58|783.9|0.0|Sedan
9394|KwaZuluNatal|7002|Male|45|1326.64|0.0|Hatchback
9395|Gauteng|2001|Female|68|1591.96|0.0|SUV
9396|KwaZuluNatal|4002|Male|20|809.11|0.0|Hatchback
9397|WesternCape|7001|Female|32|1016.7|0.0|Hatchback
9398|KwaZuluNatal|5002|Female|27|755.52|0.0|Hatchback
9399|Limpopo|2002|Male|39|822.6|2451.16|Sedan
9400|EasternCape|5002|Female|65|1067.48|1278.66|SUV
9401|KwaZuluNatal|2001|Female|39|893.02|981.01|Sedan
9402|Limpopo|5001|Male|34|726.69|0.0|Hatchback
9403|Limpopo|5001|Male|22|1721.9|0.0|Sedan
9404|KwaZuluNatal|7002|Male|38|988.38|2500.0|Hatchback
9405|EasternCape|2003|Female|29|806.19|1580.15|Hatchback
9406|WesternCape|2002|Male|27|1031.94|0.0|Hatchback
9407|Limpopo|7001|Female|24|981.06|0.0|Hatchback
9408|WesternCape|4002|Female|50|1115.2|0.0|Sedan
9409|WesternCape|5001|Female|54|926.21|2500.0|Hatchback
9410|Gauteng|2002|Male|56|1083.0|0.0|Truck
9411|Limpopo|2001|Female|20|1304.61|0.0|SUV
9412|WesternCape|4001|Male|65|781.37|0.0|Sedan
9413|Limpopo|4001|Male|44|863.88|0.0|Truck
9414|Gauteng|6001|Male|47|1261.84|0.0|SUV
9415|KwaZuluNatal|5001|Female|63|887.33|0.0|SUV
9416|KwaZuluNatal|4001|Male|32|980.87|0.0|Sedan
9417|KwaZuluNatal|4001|Male|44|901.64|0.0|Hatchback
9418|Gauteng|4002|Female|21|913.14|0.0|Hatchback
9419|Gauteng|7002|Female|43|897.59|2500.0|SUV
9420|WesternCape|4002|Female|31|787.96|0.0|Sedan
9421|KwaZuluNatal|2002|Male|27|1126.89|2500.0|Sedan
9422|EasternCape|5002|Male|50|1356.61|0.0|Truck
9423|KwaZuluNatal|5002|Female|24|959.81|0.0|Hatchback
9424|WesternCape|7002|Male|68|1307.08|770.65|Truck
9425|WesternCape|7002|Female|30|897.92|0.0|Sedan
9426|EasternCape|7002|Male|22|887.55|0.0|Truck
9427|KwaZuluNatal|5002|Female|41|1111.77|2214.38|Hatchback
9428|Limpopo|2002|Female|38|1116.92|0.0|Sedan
9429|KwaZuluNatal|7001|Female|52|973.83|0.0|SUV
9430|KwaZuluNatal|4002|Male|52|1200.29|2500.0|SUV
9431|Gauteng|4002|Female|48|784.8|0.0|Sedan
9432|Gauteng|2003|Male|47|933.31|0.0|Truck
9433|Limpopo|2002|Female|58|1313.62|0.0|Truck
9434|WesternCape|4001|Female|51|1312.47|2500.0|Hatchback
9435|KwaZuluNatal|4002|Female|25|1260.55|1434.64|Truck
9436|KwaZuluNatal|5001|Male|42|1337.97|2500.0|Sedan
9437|Gauteng|2001|Male|53|919.88|0.0|Truck
9438|KwaZuluNatal|2001|Female|31|743.79|2500.0|Hatchback
9439|WesternCape|7001|Male|62|942.47|0.0|Truck
9440|Gauteng|4001|Male|43|1185.85|0.0|Truck
9441|KwaZuluNatal|2001|Male|34|1246.21|0.0|Truck
9442|KwaZuluNatal|2002|Male|37|891.69|0.0|Sedan
9443|Gauteng|7002|Male|50|823.78|0.0|Hatchback
9444|KwaZuluNatal|2003|Female|54|837.55|2500.0|Sedan
9445|EasternCape|5001|Female|31|888.66|2500.0|Sedan
9446|WesternCape|2001|Male|26|728.15|0.0|SUV
9447|Limpopo|5002|Male|22|891.54|0.0|SUV
9448|EasternCape|2002|Male|43|1011.66|2360.57|Sedan
9449|EasternCape|7002|Female|66|977.18|0.0|Sedan
9450|Gauteng|6001|Female|67|928.09|371.44|Hatchback
9451|EasternCape|4002|Female|47|864.52|0.0|SUV
9452|WesternCape|6001|Male|45|883.66|0.0|Hatchback
9453|EasternCape|2001|Female|44|886.69|1321.54|Truck
9454|Limpopo|5001|Female|30|1210.79|0.0|SUV
9455|WesternCape|2001|Female|39|999.78|0.0|SUV
9456|WesternCape|4002|Male|66|3274.64|0.0|Sedan
9457|Gauteng|7001|Male|50|927.69|0.0|Truck
9458|EasternCape|5001|Female|30|1120.19|1118.56|SUV
9459|EasternCape|2002|Female|22|932.1|0.0|Truck
9460|KwaZuluNatal|5002|Female|57|927.3|0.0|Hatchback
9461|Gauteng|7002|Female|64|1621.36|0.0|SUV
9462|WesternCape|4001|Male|23|1327.78|0.0|SUV
9463|KwaZuluNatal|4001|Female|37|739.58|0.0|Truck
9464|Limpopo|2001|Female|62|816.58|0.0|SUV
9465|Gauteng|7001|Male|31|968.6|0.0|Hatchback
9466|WesternCape|5001|Female|27|893.3|0.0|SUV
9467|EasternCape|6001|Male|38|761.82|2500.0|Sedan
9468|WesternCape|6001|Male|38|1028.78|0.0|SUV
9469|Limpopo|4001|Male|43|729.62|2500.0|Hatchback
9470|Limpopo|2003|Male|68|1031.61|580.96|Hatchback
9471|WesternCape|7002|Female|68|1219.83|0.0|Truck
9472|EasternCape|7002|Female|48|1275.27|0.0|Truck
9473|EasternCape|7001|Female|21|966.82|0.0|Sedan
9474|EasternCape|7001|Female|31|1590.25|0.0|SUV
9475|Gauteng|5002|Male|27|1088.06|2500.0|Sedan
9476|Gauteng|7001|Female|18|1264.45|0.0|Hatchback
9477|WesternCape|2001|Female|37|857.16|0.0|Truck
9478|Gauteng|5001|Female|18|1596.7|2500.0|SUV
9479|WesternCape|4002|Female|47|999.29|0.0|Sedan
9480|EasternCape|7001|Female|32|1630.22|2099.96|Sedan
9481|KwaZuluNatal|4002|Female|55|1503.57|0.0|Sedan
9482|WesternCape|6001|Female|45|1066.87|0.0|Truck
9483|Gauteng|6001|Female|67|1110.24|0.0|Truck
9484|WesternCape|5001|Female|43|959.06|0.0|Hatchback
9485|KwaZuluNatal|4001|Male|26|844.68|0.0|Hatchback
9486|EasternCape|2001|Female|65|1171.68|0.0|SUV
9487|WesternCape|4001|Female|34|1154.4|0.0|Truck
9488|WesternCape|5002|Female|57|751.45|0.0|Truck
9489|KwaZuluNatal|5002|Female|58|980.62|2500.0|Truck
9490|Gauteng|5001|Male|66|1273.36|0.0|SUV
9491|WesternCape|6001|Female|51|1563.82|0.0|SUV
9492|Gauteng|4001|Female|44|1218.1|0.0|Sedan
9493|KwaZuluNatal|2002|Female|38|760.95|0.0|Sedan
9494|KwaZuluNatal|7002|Male|41|812.47|2014.28|Truck
9495|KwaZuluNatal|7001|Male|58|925.01|2500.0|Sedan
9496|EasternCape|5002|Female|47|1525.89|2500.0|SUV
9497|WesternCape|5001|Female|20|877.89|0.0|Hatchback
9498|Limpopo|7002|Female|37|1354.93|0.0|Sedan
9499|Limpopo|7001|Male|65|875.22|1198.58|Truck
9500|Gauteng|2002|Female|28|1150.61|1659.11|Hatchback
9501|Limpopo|2001|Female|42|827.57|2500.0|Sedan
9502|Gauteng|7001|Male|61|956.09|0.0|Hatchback
9503|WesternCape|2003|Female|33|802.86|0.0|Hatchback
9504|KwaZuluNatal|2003|Female|53|1550.82|2500.0|Hatchback
9505|Gauteng|6001|Male|58|863.63|0.0|Truck
9506|WesternCape|4002|Male|34|758.09|2500.0|Hatchback
9507|Gauteng|4001|Female|64|750.76|0.0|SUV
9508|KwaZuluNatal|2002|Female|41|980.01|0.0|Truck
9509|Limpopo|5002|Male|33|903.88|2500.0|Truck
9510|Limpopo|4002|Female|29|1190.34|0.0|Sedan
9511|WesternCape|4001|Male|31|947.37|0.0|SUV
9512|KwaZuluNatal|7002|Male|47|1405.16|2500.0|SUV
9513|KwaZuluNatal|4001|Female|29|917.42|2500.0|SUV
9514|KwaZuluNatal|5002|Male|36|1340.52|2500.0|SUV
9515|EasternCape|5001|Male|54|825.86|1466.04|Sedan
9516|Limpopo|7002|Female|63|762.3|2500.0|Truck
9517|KwaZuluNatal|4002|Female|53|844.07|0.0|SUV
9518|Gauteng|6001|Male|45|803.21|918.52|Hatchback
9519|Limpopo|7001|Female|54|790.01|0.0|Hatchback
9520|Limpopo|6001|Female|39|1112.68|0.0|Sedan
9521|WesternCape|4002|Female|32|941.34|0.0|SUV
9522|KwaZuluNatal|2002|Female|56|1035.52|0.0|Truck
9523|Limpopo|6001|Male|25|1148.94|0.0|Hatchback
9524|KwaZuluNatal|4002|Female|65|745.48|0.0|Truck
9525|KwaZuluNatal|7001|Male|40|1163.08|1980.24|SUV
9526|Limpopo|2003|Male|60|794.09|0.0|Truck
9527|Limpopo|6001|Female|23|882.98|1048.35|Sedan
9528|KwaZuluNatal|5002|Male|43|728.53|2500.0|Hatchback
9529|Gauteng|2001|Female|39|1192.42|2500.0|Hatchback
9530|KwaZuluNatal|4002|Female|36|745.19|0.0|Truck
9531|EasternCape|2002|Male|44|794.69|1360.21|Truck
9532|WesternCape|2003|Female|52|803.35|0.0|SUV
9533|KwaZuluNatal|4001|Male|66|970.26|0.0|Truck
9534|EasternCape|2003|Male|60|963.54|0.0|Sedan
9535|Gauteng|4001|Female|30|1251.06|0.0|Sedan
9536|KwaZuluNatal|7002|Female|68|975.67|0.0|Truck
9537|EasternCape|4001|Female|43|1314.03|301.04|Truck
9538|WesternCape|5002|Male|41|1102.23|0.0|Hatchback
9539|KwaZuluNatal|2002|Female|18|826.82|576.76|Hatchback
9540|EasternCape|5001|Male|52|868.04|2500.0|Sedan
9541|Gauteng|2003|Female|64|1590.11|0.0|Sedan
9542|EasternCape|2001|Female|33|1435.41|1810.53|Truck
9543|WesternCape|7002|Female|63|1255.84|0.0|SUV
9544|WesternCape|7001|Female|22|1309.64|0.0|Truck
9545|EasternCape|2002|Male|68|1128.76|0.0|Sedan
9546|Gauteng|7002|Female|31|1089.08|765.09|Truck
9547|Gauteng|5002|Female|43|1012.11|2500.0|SUV
9548|KwaZuluNatal|4001|Male|18|1708.51|1065.59|Sedan
9549|Limpopo|5001|Male|64|902.68|0.0|Truck
9550|Gauteng|2002|Male|44|1062.04|0.0|Hatchback
9551|EasternCape|2001|Male|68|743.52|0.0|Hatchback
9552|Gauteng|7001|Female|37|769.53|970.55|Truck
9553|KwaZuluNatal|5001|Male|21|1788.64|0.0|Hatchback
9554|KwaZuluNatal|5002|Female|53|1179.13|2500.0|Truck
9555|KwaZuluNatal|2002|Female|26|952.08|0.0|SUV
9556|Gauteng|7002|Male|49|1019.25|0.0|Truck
9557|EasternCape|7001|Female|19|777.08|0.0|Hatchback
9558|WesternCape|5001|Female|26|909.39|0.0|SUV
9559|EasternCape|2003|Female|51|766.76|2500.0|Sedan
9560|EasternCape|7002|Male|53|935.05|0.0|Hatchback
9561|KwaZuluNatal|5002|Male|25|1201.64|0.0|Truck
9562|WesternCape|7002|Female|27|1125.02|729.68|Hatchback
9563|EasternCape|5001|Male|62|1637.88|319.17|SUV
9564|Limpopo|4002|Female|18|1077.38|0.0|Hatchback
9565|Limpopo|4001|Female|29|690.41|0.0|Sedan
9566|Limpopo|2003|Male|68|1889.31|0.0|SUV
9567|WesternCape|6001|Male|46|841.54|2500.0|Sedan
9568|KwaZuluNatal|2003|Male|19|1040.86|0.0|Hatchback
9569|WesternCape|6001|Female|64|1025.2|0.0|Truck
9570|Limpopo|6001|Female|35|1062.2|0.0|SUV
9571|Limpopo|4001|Male|55|1011.7|652.09|Sedan
9572|Limpopo|5002|Female|51|1016.08|2500.0|SUV
9573|Gauteng|5001|Male|37|781.0|0.0|Hatchback
9574|WesternCape|5001|Male|37|2488.72|0.0|Sedan
9575|EasternCape|2001|Male|46|1191.3|0.0|SUV
9576|EasternCape|2002|Male|37|1012.65|2500.0|Truck
9577|WesternCape|2001|Female|27|1807.83|0.0|Sedan
9578|Gauteng|2001|Female|55|810.25|0.0|Sedan
9579|Gauteng|5002|Male|53|1273.51|0.0|Truck
9580|EasternCape|2002|Male|49|886.68|0.0|Sedan
9581|KwaZuluNatal|2001|Male|56|1109.21|0.0|Hatchback
9582|KwaZuluNatal|6001|Female|44|1116.02|925.09|Sedan
9583|Limpopo|2003|Female|66|698.45|171.87|Sedan
9584|Gauteng|5002|Female|64|769.43|0.0|Hatchback
9585|EasternCape|6001|Male|69|1636.21|0.0|SUV
9586|WesternCape|4001|Male|23|943.84|0.0|Truck
9587|Limpopo|6001|Female|23|1929.31|0.0|Hatchback
9588|Limpopo|6001|Female|42|1477.91|2269.3|Truck
9589|KwaZuluNatal|2002|Female|54|950.48|0.0|Truck
9590|WesternCape|2002|Female|30|932.41|2500.0|Hatchback
9591|WesternCape|7001|Female|23|1675.47|0.0|SUV
9592|Gauteng|4001|Female|19|2012.73|0.0|Hatchback
9593|Limpopo|5001|Female|46|936.8|0.0|Truck
9594|Gauteng|2002|Female|68|1606.63|0.0|Sedan
9595|KwaZuluNatal|2002|Male|42|1342.09|0.0|Truck
9596|KwaZuluNatal|7001|Male|56|1423.03|0.0|Hatchback
9597|EasternCape|2003|Male|20|1025.03|0.0|Sedan
9598|Limpopo|6001|Male|29|867.2|0.0|Hatchback
9599|KwaZuluNatal|7001|Male|53|812.48|177.9|SUV
9600|EasternCape|5002|Male|38|782.89|0.0|Sedan
9601|KwaZuluNatal|2001|Female|19|1858.91|2500.0|Truck
9602|KwaZuluNatal|2002|Male|29|1002.64|0.0|Truck
9603|Gauteng|5002|Female|59|801.26|2500.0|SUV
9604|WesternCape|2003|Male|53|1329.91|0.0|SUV
9605|KwaZuluNatal|2001|Female|60|900.11|0.0|Sedan
9606|Gauteng|4001|Male|36|870.66|0.0|Truck
9607|WesternCape|2002|Female|66|1983.36|0.0|Hatchback
9608|KwaZuluNatal|2001|Female|65|780.02|2500.0|Hatchback
9609|KwaZuluNatal|7002|Female|37|1060.58|0.0|Hatchback
9610|Limpopo|4001|Male|28|880.6|950.23|Hatchback
9611|Limpopo|4001|Female|68|854.97|0.0|Sedan
9612|EasternCape|4001|Female|36|766.19|0.0|SUV
9613|Gauteng|2001|Male|43|1014.56|2500.0|Hatchback
9614|KwaZuluNatal|2003|Female|66|836.78|2500.0|Truck
9615|EasternCape|7001|Female|31|1170.37|0.0|Sedan
9616|KwaZuluNatal|2003|Male|64|988.88|0.0|Sedan
9617|KwaZuluNatal|4001|Female|26|931.59|0.0|SUV
9618|KwaZuluNatal|2003|Female|33|837.54|1249.74|Sedan
9619|KwaZuluNatal|4002|Male|38|1543.78|0.0|SUV
9620|KwaZuluNatal|6001|Male|43|1221.96|0.0|SUV
9621|Gauteng|4002|Female|30|865.78|0.0|SUV
9622|KwaZuluNatal|7001|Female|63|776.96|0.0|SUV
9623|WesternCape|7002|Male|52|728.85|1129.21|Truck
9624|EasternCape|4001|Female|52|1391.46|0.0|SUV
9625|Limpopo|5001|Female|56|1290.19|1879.33|Truck
9626|KwaZuluNatal|7001|Female|51|1349.5|0.0|Truck
9627|WesternCape|2001|Male|51|972.15|1968.63|Hatchback
9628|Limpopo|5001|Female|52|1248.77|2500.0|Truck
9629|EasternCape|4002|Male|55|1340.84|1027.67|SUV
9630|KwaZuluNatal|2002|Female|65|983.6|700.1|Hatchback
9631|Gauteng|4002|Female|28|922.65|0.0|Truck
9632|Gauteng|2001|Female|44|822.67|0.0|SUV
9633|WesternCape|4002|Male|27|1116.54|0.0|SUV
9634|WesternCape|5001|Female|27|1159.47|0.0|Hatchback
9635|EasternCape|2001|Male|67|913.42|0.0|Sedan
9636|KwaZuluNatal|5001|Male|42|936.37|0.0|SUV
9637|Limpopo|2002|Female|54|951.11|0.0|Truck
9638|KwaZuluNatal|2003|Female|55|1243.04|0.0|Truck
9639|Limpopo|5001|Male|19|775.36|0.0|Sedan
9640|KwaZuluNatal|7001|Female|43|806.09|0.0|Hatchback
9641|WesternCape|6001|Female|27|808.52|2500.0|SUV
9642|EasternCape|6001|Male|34|965.89|2500.0|Sedan
9643|KwaZuluNatal|6001|Female|27|1083.3|2500.0|Truck
9644|WesternCape|2002|Female|52|810.64|0.0|SUV
9645|KwaZuluNatal|2002|Female|24|1290.12|0.0|Truck
9646|EasternCape|2002|Female|41|1562.04|2500.0|Hatchback
9647|WesternCape|4001|Male|33|1112.73|0.0|SUV
9648|EasternCape|7002|Female|68|1384.57|0.0|Hatchback
9649|Limpopo|5001|Female|58|830.99|0.0|Sedan
9650|KwaZuluNatal|2003|Male|36|834.31|1773.76|Sedan
9651|WesternCape|2002|Male|33|1144.7|2500.0|Sedan
9652|KwaZuluNatal|4002|Female|55|990.89|0.0|Truck
9653|Limpopo|4002|Female|50|834.05|429.7|Sedan
9654|Gauteng|4002|Female|46|1540.58|0.0|Truck
9655|Limpopo|7001|Female|21|1078.54|0.0|SUV
9656|KwaZuluNatal|4001|Male|22|1209.58|0.0|SUV
9657|Limpopo|6001|Male|51|866.91|0.0|SUV
9658|EasternCape|4002|Female|42|1695.99|330.89|SUV
9659|EasternCape|6001|Female|61|964.27|2500.0|Truck
9660|Limpopo|7002|Female|19|1337.23|0.0|Sedan
9661|Gauteng|2001|Male|27|881.96|0.0|SUV
9662|KwaZuluNatal|5001|Male|59|1042.59|2500.0|Truck
9663|Gauteng|7002|Male|68|1159.01|0.0|SUV
9664|WesternCape|2001|Female|56|1924.39|0.0|Sedan
9665|Gauteng|2002|Female|18|907.24|0.0|Sedan
9666|EasternCape|7001|Male|20|1051.69|0.0|SUV
9667|EasternCape|2002|Male|63|1170.54|2500.0|SUV
9668|EasternCape|4002|Female|43|771.15|0.0|SUV
9669|Gauteng|4002|Female|43|708.51|2500.0|Sedan
9670|WesternCape|7001|Female|68|820.07|0.0|Hatchback
9671|EasternCape|2001|Female|30|1314.64|0.0|Hatchback
9672|Limpopo|2001|Male|32|1720.25|0.0|Hatchback
9673|Limpopo|6001|Female|53|829.91|0.0|SUV
9674|Gauteng|7001|Female|65|792.76|0.0|SUV
9675|KwaZuluNatal|2002|Male|37|1604.57|977.01|Hatchback
9676|Gauteng|5001|Male|25|884.92|0.0|SUV
9677|Limpopo|5002|Female|20|920.02|0.0|SUV
9678|Gauteng|2002|Male|18|1560.01|2500.0|SUV
9679|Limpopo|6001|Male|37|1469.82|0.0|Hatchback
9680|Gauteng|5001|Female|45|1300.58|0.0|Sedan
9681|Gauteng|2003|Male|43|743.25|0.0|Truck
9682|Limpopo|5001|Male|30|787.99|2500.0|Truck
9683|KwaZuluNatal|7002|Male|53|1383.5|0.0|Hatchback
9684|KwaZuluNatal|4002|Male|63|1084.06|2500.0|SUV
9685|EasternCape|2002|Female|30|850.84|0.0|Hatchback
9686|WesternCape|2003|Male|53|925.29|1625.72|Truck
9687|EasternCape|5001|Male|46|1379.03|0.0|Sedan
9688|KwaZuluNatal|5002|Female|53|1600.28|0.0|Hatchback
9689|WesternCape|2001|Female|18|998.57|0.0|SUV
9690|WesternCape|2003|Female|53|864.89|0.0|SUV
9691|Gauteng|4002|Male|56|939.06|0.0|Hatchback
9692|WesternCape|6001|Male|53|1495.43|910.03|SUV
9693|KwaZuluNatal|4002|Female|61|1485.0|0.0|Hatchback
9694|Gauteng|5001|Male|56|1049.45|0.0|Hatchback
9695|Gauteng|7001|Male|69|891.13|0.0|Truck
9696|EasternCape|2001|Male|52|1365.96|1480.95|Sedan
9697|KwaZuluNatal|5001|Female|41|1659.16|0.0|SUV
9698|Gauteng|5001|Male|61|767.23|0.0|SUV
9699|EasternCape|7002|Male|54|947.93|0.0|SUV
9700|EasternCape|4001|Male|47|1400.34|0.0|Truck
9701|Gauteng|2003|Male|48|1018.08|0.0|Truck
9702|WesternCape|7002|Female|36|898.36|2500.0|Hatchback
9703|WesternCape|2003|Female|49|1047.01|2500.0|Hatchback
9704|EasternCape|7002|Female|42|1099.64|0.0|Truck
9705|Gauteng|2002|Male|24|803.44|0.0|SUV
9706|Limpopo|4002|Male|40|1022.4|2500.0|Truck
9707|WesternCape|2003|Male|67|1098.63|0.0|Truck
9708|Gauteng|5001|Female|35|897.96|0.0|Truck
9709|Limpopo|4001|Female|53|850.58|0.0|Truck
9710|Gauteng|5002|Female|39|889.67|0.0|Sedan
9711|Gauteng|2003|Female|32|823.39|0.0|SUV
9712|Limpopo|2003|Male|38|1266.36|396.84|SUV
9713|KwaZuluNatal|2003|Male|67|821.69|0.0|SUV
9714|KwaZuluNatal|4002|Male|23|1048.04|0.0|Truck
9715|EasternCape|2002|Female|52|919.56|0.0|Hatchback
9716|EasternCape|4002|Female|61|861.85|2500.0|Hatchback
9717|EasternCape|5002|Female|27|1510.74|2500.0|Sedan
9718|Gauteng|4002|Male|57|969.81|0.0|Sedan
9719|KwaZuluNatal|2002|Female|51|867.69|0.0|Sedan
9720|WesternCape|7002|Female|35|852.75|0.0|SUV
9721|Limpopo|4001|Male|27|1090.24|0.0|Hatchback
9722|KwaZuluNatal|7001|Female|67|1256.82|2500.0|Hatchback
9723|Gauteng|7002|Female|28|1457.41|0.0|Truck
9724|Limpopo|5001|Female|67|961.72|0.0|SUV
9725|WesternCape|5002|Female|51|948.91|2500.0|Sedan
9726|WesternCape|7001|Male|62|1032.7|2500.0|Truck
9727|Limpopo|7001|Female|33|1042.19|2500.0|SUV
9728|EasternCape|2003|Male|19|851.7|783.75|Hatchback
9729|Limpopo|7002|Male|52|1561.9|324.31|Hatchback
9730|EasternCape|4001|Female|37|1005.37|0.0|Truck
9731|Limpopo|5001|Female|46|1151.32|0.0|Hatchback
9732|Gauteng|2003|Male|41|1116.02|0.0|SUV
9733|KwaZuluNatal|2003|Male|34|1109.7|418.26|Hatchback
9734|WesternCape|2001|Male|55|818.99|1676.83|SUV
9735|WesternCape|2001|Male|44|998.47|0.0|Truck
9736|WesternCape|2001|Female|51|2171.7|2500.0|Sedan
9737|WesternCape|2003|Male|52|1636.67|0.0|Sedan
9738|KwaZuluNatal|4002|Male|53|1039.51|2500.0|SUV
9739|Limpopo|5001|Female|35|920.97|0.0|Hatchback
9740|EasternCape|6001|Female|57|705.72|0.0|Truck
9741|WesternCape|4001|Female|29|896.8|2434.65|Hatchback
9742|KwaZuluNatal|7002|Female|67|981.62|0.0|Sedan
9743|KwaZuluNatal|5002|Female|60|930.65|0.0|Hatchback
9744|WesternCape|2002|Female|46|944.76|2500.0|Truck
9745|KwaZuluNatal|4002|Male|27|1181.1|0.0|Truck
9746|EasternCape|5002|Male|65|819.48|0.0|Hatchback
9747|WesternCape|4001|Male|46|1071.09|0.0|SUV
9748|KwaZuluNatal|2003|Female|60|974.39|581.41|Truck
9749|EasternCape|4002|Male|19|835.59|0.0|Hatchback
9750|KwaZuluNatal|6001|Female|35|1692.18|0.0|SUV
9751|WesternCape|2003|Female|33|1226.5|0.0|Truck
9752|KwaZuluNatal|4001|Male|60|849.54|523.26|Truck
9753|EasternCape|2001|Female|42|1145.56|2500.0|SUV
9754|WesternCape|2003|Female|24|773.78|0.0|Sedan
9755|KwaZuluNatal|5001|Male|49|868.64|0.0|SUV
9756|EasternCape|7002|Male|26|1487.14|0.0|SUV
9757|WesternCape|2002|Female|41|1093.92|0.0|Hatchback
9758|WesternCape|7001|Male|69|1070.68|0.0|Hatchback
9759|Limpopo|2002|Male|40|1323.17|0.0|Hatchback
9760|WesternCape|5001|Female|40|1177.22|0.0|Hatchback
9761|KwaZuluNatal|6001|Male|20|940.98|0.0|Sedan
9762|Gauteng|2002|Male|41|1301.56|0.0|Sedan
9763|Limpopo|2003|Female|67|745.2|2500.0|Hatchback
9764|KwaZuluNatal|5002|Male|67|868.0|0.0|SUV
9765|EasternCape|5002|Female|68|977.4|1626.19|Sedan
9766|EasternCape|5001|Female|36|1155.63|0.0|SUV
9767|WesternCape|5001|Male|21|929.13|0.0|Sedan
9768|WesternCape|5002|Male|30|737.14|0.0|Sedan
9769|EasternCape|7001|Male|28|726.06|0.0|Truck
9770|Limpopo|5002|Female|22|983.99|0.0|Sedan
9771|Gauteng|5002|Female|54|900.31|2500.0|Sedan
9772|Limpopo|2003|Male|45|831.71|0.0|Truck
9773|Limpopo|2001|Female|55|809.58|0.0|Sedan
9774|Gauteng|4001|Female|28|1033.43|2500.0|Sedan
9775|Gauteng|5001|Male|54|1473.77|1204.71|SUV
9776|EasternCape|5002|Female|21|1033.45|0.0|Hatchback
9777|Limpopo|2002|Female|55|1480.8|0.0|SUV
9778|WesternCape|7001|Male|60|919.6|0.0|Truck
9779|EasternCape|5001|Male|31|1121.93|0.0|Hatchback
9780|Limpopo|2001|Female|35|1500.26|0.0|Hatchback
9781|WesternCape|5001|Female|40|963.85|1515.84|Hatchback
9782|WesternCape|2003|Male|48|1006.28|0.0|Hatchback
9783|Limpopo|2001|Female|45|919.51|0.0|SUV
9784|WesternCape|2003|Male|23|1170.76|0.0|Sedan
9785|KwaZuluNatal|5001|Male|37|1287.34|2500.0|Sedan
9786|KwaZuluNatal|5002|Male|44|1093.85|0.0|Truck
9787|KwaZuluNatal|2001|Female|49|948.56|0.0|Hatchback
9788|WesternCape|7002|Male|50|762.65|0.0|SUV
9789|EasternCape|2003|Female|52|988.54|2500.0|Truck
